Place,Name,Gender,Time
9571,Lindsay Darrell,F,4:14:02
9572,Michael Gosselin,M,4:14:02
9573,Daiana Lassalle,F,4:14:02
9574,Chloe Grauer,F,4:14:02
9575,Douglas Grout,M,4:14:03
9576,Cecilia Cuadro,F,4:14:03
9577,Nicholas Rylands,M,4:14:04
9578,Cristina Bartolacci,F,4:14:04
9579,David Ysaguirre,M,4:14:04
9580,Donald Winston,M,4:14:04
9581,Jamie Brabant,F,4:14:05
9582,Anthony Tranguch,M,4:14:05
9583,Sheau-Yan Ho,F,4:14:05
9584,Zachary Young,M,4:14:06
9585,Lindsey Thor,F,4:14:06
9586,Christopher Ryan,M,4:14:06
9587,Gregory Ichord,M,4:14:06
9588,Yaakov Green,M,4:14:07
9589,Jonathan Ross,M,4:14:07
9590,Sebastien Bertrand,M,4:14:07
9591,Stephen Fitzpatrick,M,4:14:08
9592,Kevin Weatherman,M,4:14:08
9593,Matthew Lalonde,M,4:14:08
9594,Krisjanis Gaidis,M,4:14:09
9595,Gabrielle Vickers,F,4:14:10
9596,Sean Cook,M,4:14:11
9597,Jean-Michel Salvador,M,4:14:11
9598,Luis Saldana Vazquez,M,4:14:11
9599,Catherine Bowers,F,4:14:12
9600,Patricia Ganning,F,4:14:12
9601,Andrew Morley,M,4:14:12
9602,Tracy Cohen-Roth,F,4:14:13
9603,Piotr Kleszczewski,M,4:14:13
9604,Chandler Junk,M,4:14:14
9605,Jaroslaw Zajac,M,4:14:14
9606,Shannon Salem,F,4:14:14
9607,Karla Yuha,F,4:14:14
9608,David Russo,M,4:14:15
9609,Emily Ershowsky,F,4:14:15
9610,Ji Soo Kim,F,4:14:16
9611,Rob Penty,M,4:14:17
9612,George Frole,M,4:14:17
9613,Nick Robin,M,4:14:17
9614,Caroline Clancy,F,4:14:18
9615,Karen Lim,F,4:14:18
9616,Libby Jandl,F,4:14:18
9617,Shalom Shushan,M,4:14:18
9618,Nilesh Kumar,M,4:14:19
9619,João Martins,M,4:14:19
9620,Michael Crystal,M,4:14:19
9621,Edwin Hassenstein,M,4:14:19
9622,Dan Scavone,M,4:14:19
9623,Elie Burg,M,4:14:19
9624,Amanda Carver,F,4:14:20
9625,Josh Casey,M,4:14:21
9626,Marcherie Vazquez,F,4:14:21
9627,Krzysztof Rzaca,M,4:14:21
9628,Robert Longo,M,4:14:22
9629,Greg Rousos,M,4:14:22
9630,Moira Cosgrove,F,4:14:23
9631,Grace Turner,F,4:14:23
9632,Stephanie Tinio,F,4:14:23
9633,Sarah Brake,F,4:14:23
9634,Cynthia Sandler,F,4:14:23
9635,Froilan Mogol,M,4:14:24
9636,Manuel Linss,M,4:14:24
9637,Stefanie Shimansky,F,4:14:25
9638,Hsiang-Ying Yu,F,4:14:25
9639,Benjamin Mallicoat,M,4:14:25
9640,Nicole Fleck,F,4:14:26
9641,Gene Sobol,M,4:14:26
9642,Shannon Hopkins,F,4:14:27
9643,Denell Vestermark,F,4:14:27
9644,Allen Maldonado,M,4:14:27
9645,Jason Cogan,M,4:14:27
9646,Reva Krieger,F,4:14:28
9647,Carrie Gaffney,F,4:14:28
9648,Jillian Richards,F,4:14:28
9649,Kevin Arloff,M,4:14:28
9650,Coleman Maglio,M,4:14:28
9651,Ramon Vasquez,M,4:14:29
9652,María Teresa Meneses,F,4:14:29
9653,Jean-Paul Florez,M,4:14:29
9654,Alessandro Chiodo,M,4:14:31
9655,Danny Greene,M,4:14:31
9656,Andrew Bell,M,4:14:31
9657,Guillaume Meli,M,4:14:32
9658,Michael Thomas,M,4:14:32
9659,Julia Ratliff,F,4:14:32
9660,Ed Fung,M,4:14:32
9661,Robert Hughes,M,4:14:32
9662,Sarela Herrada,F,4:14:33
9663,Karsten Boehnke,M,4:14:33
9664,Alyssa Weinstein,F,4:14:35
9665,Jeremy Phillips,M,4:14:36
9666,Leigh Wilson,F,4:14:36
9667,Rachel Schwartz,F,4:14:36
9668,Sharon Terlep,F,4:14:36
9669,Karl Turner,M,4:14:36
9670,Alexander Sellinger,M,4:14:37
9671,Hiroshi Kitada,M,4:14:37
9672,Diana Fan,F,4:14:37
9673,Laureano Lopez,M,4:14:38
9674,Yuri Yanpolski,M,4:14:38
9675,Madeleine Dugan,F,4:14:38
9676,Robert Devereux,M,4:14:38
9677,Jennifer Roes,F,4:14:38
9678,Shaopeng Zhang,M,4:14:39
9679,Kathy Bennett,F,4:14:39
9680,Juan Manuel Diaz Lemaitre,M,4:14:40
9681,Ian Chesner,M,4:14:40
9682,Kaitlyn Shanahan,F,4:14:41
9683,John Henry,M,4:14:41
9684,Vasilis Xikis,M,4:14:42
9685,Jose Gutierrez,M,4:14:42
9686,Tyler Daniels,M,4:14:42
9687,Elsa Soderberg,F,4:14:43
9688,Matthew Guttilla,M,4:14:43
9689,Naftali Cohen,M,4:14:43
9690,Juan Perez-Martinez,M,4:14:43
9691,Maria Penafiel,F,4:14:43
9692,David Morgan,M,4:14:43
9693,Antonije Stevanovik,M,4:14:44
9694,Eric Snyder,M,4:14:44
9695,Charlotte Dooling,F,4:14:44
9696,Alexander Torres,M,4:14:45
9697,Nitin Srivastava,M,4:14:45
9698,Chris Manko,M,4:14:45
9699,Samantha Wu,F,4:14:46
9700,Marcela Coco,F,4:14:46
9701,Brenda Lee,F,4:14:46
9702,Juan Alfredo Craveri,M,4:14:46
9703,Gregor Spilker,M,4:14:46
9704,Camilla Bazley,F,4:14:47
9705,Felicia Greiff,F,4:14:47
9706,Cara King,F,4:14:48
9707,Erika Finan,F,4:14:48
9708,Sherene Clayton,F,4:14:48
9709,Renz Ocampo,M,4:14:49
9710,Karole Kalin-Holmes,F,4:14:49
9711,Fernando Chavez,M,4:14:49
9712,Marianne Maurel,F,4:14:50
9713,Lance Vining,M,4:14:50
9714,Arionnys Honorio,M,4:14:50
9715,Kyle Tessiero,M,4:14:50
9716,Micah Frank,M,4:14:50
9717,Kim Riordan,F,4:14:50
9718,Joseph Moreno,M,4:14:50
9719,Nicholas Potter,M,4:14:50
9720,Steven Tinsley,M,4:14:50
9721,Samuel Echeverri,M,4:14:51
9722,Chris Baier,M,4:14:51
9723,Paul Fine,M,4:14:51
9724,Shin Kang,M,4:14:51
9725,Garlen Capita,F,4:14:51
9726,Tara Flynn,F,4:14:51
9727,Cliff Collins,M,4:14:52
9728,Dario Lopez,M,4:14:52
9729,Radames Mateo,M,4:14:52
9730,Ron Sielinski,M,4:14:52
9731,Laura McKinney,F,4:14:52
9732,John Stefano,M,4:14:52
9733,Gregory Andrews,M,4:14:53
9734,Nicole Gibbs,F,4:14:53
9735,Angus Young,M,4:14:54
9736,Sergio Huerta,M,4:14:54
9737,Carrie Holland,F,4:14:55
9738,Christiane Fabrega Chimali,F,4:14:55
9739,Christopher Brooks,M,4:14:55
9740,Emily Kobyra,F,4:14:56
9741,Paul Droubie,M,4:14:56
9742,John Killian,M,4:14:56
9743,Grace Buckley,F,4:14:57
9744,Rhy Waddington,M,4:14:57
9745,Geraldine Sheridan,F,4:14:58
9746,Olivier Guerreau-Lambert,M,4:14:58
9747,Kathryn Dennis,F,4:14:58
9748,Samuel Benefield,M,4:14:59
9749,Luis Rosario,M,4:14:59
9750,Richard May,M,4:14:59
9751,Lauren Donovan,F,4:15:00
9752,Thomas Burns,M,4:15:00
9753,Janine Healy,F,4:15:01
9754,Ryan Hallett,M,4:15:01
9755,Kathleen McCormack,F,4:15:02
9756,Frank Vitulli,M,4:15:02
9757,Danielle Canonico,F,4:15:02
9758,Omar Brahim,M,4:15:02
9759,Andrew Neilan,M,4:15:02
9760,Michael Luallen,M,4:15:02
9761,Jack Spitz,M,4:15:03
9762,Peter Riddle,M,4:15:03
9763,Mark Willis,M,4:15:04
9764,Javier Giraldo,M,4:15:04
9765,Howard Wang,M,4:15:04
9766,Ken Schneider,M,4:15:05
9767,Jennifer Luong,F,4:15:06
9768,Rick Middaugh,M,4:15:06
9769,Nicasia Solano,F,4:15:06
9770,Anthony Ferreri,M,4:15:06
9771,Przemyslaw Borawski,M,4:15:07
9772,Alexander Makaron,M,4:15:08
9773,David Dawes,M,4:15:08
9774,Kiela Jimenez,F,4:15:08
9775,Andrew Bua,M,4:15:08
9776,Laurie LaVallee,F,4:15:09
9777,Stacy Creamer,F,4:15:09
9778,Cheryl Broas,F,4:15:09
9779,Alessandra Benato,F,4:15:09
9780,Amy Brett,F,4:15:10
9781,Drew Penkala,M,4:15:11
9782,Greg Fox,M,4:15:11
9783,Jp Caruso,M,4:15:11
9784,Rachel Shelman,F,4:15:11
9785,Paul Masmejean,M,4:15:12
9786,Marco Valentini,M,4:15:12
9787,Louis Cristol,M,4:15:12
9788,Allison Urvan,F,4:15:12
9789,Maggie Carew,F,4:15:12
9790,William Nunez,M,4:15:13
9791,Sarah Saint-Amand,F,4:15:13
9792,Jane Pritchard,F,4:15:14
9793,John Baranello,M,4:15:14
9794,Julia Tapia,F,4:15:15
9795,Jason Johnston-Jacobs,M,4:15:16
9796,Arthur Vendryes,M,4:15:17
9797,Robert Larkin,M,4:15:17
9798,Matthew Lynch,M,4:15:17
9799,Alexa Wojak,F,4:15:18
9800,Jessica Botwinick,F,4:15:19
9801,Olivia Dilorati,F,4:15:19
9802,Victoria DeFina,F,4:15:19
9803,Corinne Masana,F,4:15:20
9804,Jerry Chen,F,4:15:21
9805,Flavio Guimarães,M,4:15:21
9806,Ximena Iglesias,F,4:15:21
9807,Justin Pettit,M,4:15:22
9808,Jen Modica,F,4:15:22
9809,Michael Dudkiewicz,M,4:15:22
9810,Jaret Seiberg,M,4:15:22
9811,Kirstin Pellom,F,4:15:23
9812,Alphonse Rispoli,M,4:15:23
9813,Jamie Dunton,F,4:15:23
9814,Bridget Murphy,F,4:15:23
9816,Monica Navarro,F,4:15:23
9815,Andrew Notaro,M,4:15:23
9817,Jill Nawrocki,F,4:15:23
9818,Fernando Gonzalez,M,4:15:24
9820,Ali Pollock,F,4:15:25
9819,Flavio Roman,M,4:15:25
9821,Rosalyn Scaff,F,4:15:25
9822,Loretta D'Ippolito,F,4:15:25
9823,Marlene Cervantes Raab,F,4:15:25
9824,Matt Futterman,M,4:15:25
9825,Julie Jones,F,4:15:25
9826,Molly Sasso,F,4:15:25
9827,Michael Schoen,M,4:15:26
9828,Andriy Herasymchyk,M,4:15:26
9829,Patricia Fitzgibbon,F,4:15:26
9830,Anastasiia Synyuk,F,4:15:26
9831,Spencer Morgan,F,4:15:27
9832,Capron Levine,F,4:15:27
9833,Gregg Hirschorn,M,4:15:27
9834,Alma Granado,F,4:15:27
9835,Joshua Schanzer,M,4:15:28
9836,Desiree Chow,F,4:15:28
9837,Elisha Andron,M,4:15:28
9838,Alex Sepesy,M,4:15:28
9839,Andrew Tranchina,M,4:15:28
9840,Joanne Cabrera,F,4:15:28
9841,Steven Kamen,M,4:15:28
9842,Wilfredo Feliciano,M,4:15:29
9843,Kristen de Keersmaeker,F,4:15:29
9844,Halid Brkanovic,M,4:15:29
9845,Lorie Potier,F,4:15:29
9846,Roger Rook,M,4:15:29
9847,Emmanuel Ezenwa,M,4:15:30
9848,Joseph Altavilla,M,4:15:31
9849,K Bobrow,F,4:15:31
9850,Amy Hayes,F,4:15:31
9851,Harrison Kashkin,M,4:15:32
9852,Tara Webb,F,4:15:33
9853,Rafael Dasi Chisbert,M,4:15:33
9854,Anne Crays,F,4:15:33
9855,Daniel Rutkowski,M,4:15:34
9856,Parker Mazure,M,4:15:34
9857,Nicholas Como,M,4:15:35
9858,Emily Masnica,F,4:15:35
9859,Michael Ronca,M,4:15:36
9860,Masao Horayama,M,4:15:36
9861,Nicholas Tsapatsaris,M,4:15:37
9862,Christopher Tabing,M,4:15:37
9863,Vincent DeJesus,M,4:15:37
9864,Curt Sorensen,M,4:15:37
9865,Marisel De Varona,F,4:15:38
9866,Cesar Sanchez,M,4:15:39
9867,Jeff Morton,M,4:15:40
9868,Remi Desreumaux,M,4:15:40
9869,Iurii Popov,M,4:15:40
9870,Guillermo Montero Solera,M,4:15:41
9871,Cristian Orozco,M,4:15:41
9872,Sabrina Kline,F,4:15:41
9873,Stefan Oschinski,M,4:15:42
9874,Ariel Germam Seibel,M,4:15:42
9875,Bridget Curran,F,4:15:42
9876,Dannelle Pratt,F,4:15:42
9877,Andrew Mankowski,M,4:15:43
9878,Dennis Condon,M,4:15:43
9879,Chrsity Rollins,F,4:15:43
9880,Porfirio Marquez,M,4:15:43
9881,Jeanne Choi,F,4:15:43
9882,Tingwei Chang,M,4:15:43
9883,Kathrin Perrella,F,4:15:44
9884,Shitij Arora,M,4:15:44
9885,Felicity Gunn,F,4:15:44
9886,Natalie Cipriano,F,4:15:45
9887,Heidi Hernandez,F,4:15:45
9888,Pierre-Jean Poirot,M,4:15:45
9889,Alex Monger,M,4:15:45
9890,Christopher Smith,M,4:15:45
9891,Shane McEvoy,M,4:15:46
9892,Romain Christodoulou,M,4:15:46
9893,Emma Munley,F,4:15:46
9894,Balaji Karthikeyan,M,4:15:46
9895,Susan Nugent,F,4:15:47
9896,Isaac Alvarez Granda,M,4:15:47
9897,Monica Eng,F,4:15:47
9898,Dean Jordan,M,4:15:48
9899,Benjamin Garrison,M,4:15:48
9900,Osvaldo Aquino,M,4:15:48
9901,Shadi Chaaban,M,4:15:48
9902,Alison Evans,F,4:15:48
9903,Marc Lachance,M,4:15:48
9904,Jeanie Torchio,F,4:15:50
9905,Mary Spink,F,4:15:50
9906,Sara Langmuir,F,4:15:50
9907,Jason Tejero,M,4:15:50
9908,Nick Cascio,M,4:15:50
9909,Christina Caron,F,4:15:51
9910,Syed Husain,M,4:15:51
9911,Jacqueline Kierce,F,4:15:51
9912,June Lee,F,4:15:51
9913,Erin Keddie,F,4:15:52
9914,Alvaro Manchado,M,4:15:52
9915,Luke Mairo,M,4:15:52
9916,Erwan Le Lan,M,4:15:52
9918,Ronald Lazaro,M,4:15:53
9917,Robert Ferriola,M,4:15:53
9919,John Hargrave,M,4:15:53
9920,Mitchell Maloof,M,4:15:53
9921,Danielle LoPresti Lee,F,4:15:53
9922,Jonathan Januszewski,M,4:15:53
9923,Ting Li,F,4:15:54
9924,Kevin Baird,M,4:15:54
9925,Sarah Green,F,4:15:54
9926,Joaquin Ramirez,M,4:15:55
9927,Melinda Spiva,F,4:15:55
9928,Anita Distefano,F,4:15:55
9929,Brandon Novelli,M,4:15:56
9931,Sheril Lawson,F,4:15:57
9930,Ruifang Pan,F,4:15:57
9932,Laura Fabrizi,F,4:15:57
9933,Levi Sanders,M,4:15:58
9934,Robert LaSalle,M,4:15:58
9935,Thalita Oliveira,F,4:15:58
9936,Caroline Joy,F,4:15:58
9937,Mark Shami,M,4:15:59
9938,Edgar Francisco Nolazco,M,4:15:59
9939,Anna VanEgmond,F,4:15:59
9940,Christopher Strouse,M,4:15:59
9941,Javier Ignacio Achondo Bauza,M,4:16:00
9942,Christian Forie,M,4:16:00
9943,Rosa Navarro,F,4:16:01
9944,Pedro Ramirez,M,4:16:02
9945,Vincent Pernetti,M,4:16:02
9946,Yanshuo Yang,M,4:16:02
9947,Jose Llanos Olivera,M,4:16:03
9948,Jamie Colbourne,M,4:16:03
9949,Esteban Rodriguez,M,4:16:03
9950,Brigid ODriscoll,F,4:16:03
9951,Lawrence Levit,M,4:16:04
9952,Charlotte Davis,F,4:16:04
9953,Jennifer Donner,F,4:16:05
9954,Luis Morales,M,4:16:05
9955,Meagan Kane,F,4:16:06
9956,Michael O'Riordan,M,4:16:06
9957,Margaret Mathews,F,4:16:07
9958,Megan Weeks,F,4:16:07
9959,Anne Marie DeVito,F,4:16:08
9960,Jasmin Mauro,F,4:16:08
9961,Kia Adams,F,4:16:08
9962,Ula Mikus,F,4:16:08
9963,Sarah Saltzman,F,4:16:08
9964,Marco Stahlhut,M,4:16:09
9965,Óscar Valle,M,4:16:09
9966,Bella Brannon,F,4:16:10
9967,Caitlyn Black,F,4:16:10
9968,Min Jiang,M,4:16:10
9969,Sorusch Amiri,M,4:16:10
9970,Brandon Delacruz,M,4:16:10
9971,Eric Hsu,M,4:16:10
9972,Christopher Paugh,M,4:16:10
9973,Frank Ekkehard Hisam,M,4:16:11
9974,Matthew Kennedy,M,4:16:11
9975,Efrain Gonzalez,M,4:16:11
9976,Martina Ulleseit,F,4:16:11
9977,Elizabeth Stong,F,4:16:12
9978,Sascha Strack,M,4:16:12
9979,Jacob Hardin,M,4:16:12
9980,Gabrielle Centenari,F,4:16:12
9981,Brian Ingram,M,4:16:12
9982,Mary Edwards,F,4:16:12
9983,Scott Wells,M,4:16:12
9984,Matthew Hoffman,M,4:16:13
9985,Stephany Lin,F,4:16:13
9986,Ingo Hinrichs,M,4:16:13
9987,Jaclyn Brisebois,F,4:16:14
9988,Alejandro Marcos,M,4:16:15
9989,Seamus McManus,M,4:16:15
9990,Matthew Rinklin,M,4:16:15
9991,Timothy Dunn,M,4:16:15
9992,Michael Kaicher,M,4:16:15
9993,Betinna Hansen,F,4:16:16
9994,Brandee Nelson,F,4:16:17
9995,Megan Flood,F,4:16:18
9996,James Ravenell,M,4:16:18
9997,Mark Rieder,M,4:16:19
9998,Ryan Moore,M,4:16:20
9999,Erin Weprin,F,4:16:20
10000,Zaid Karim,M,4:16:20
10001,Katie Richards,F,4:16:21
10002,Darcy McGuire,F,4:16:21
10003,Norman Pascual,M,4:16:22
10004,Kirby Jay,F,4:16:22
10005,Jorge Romero,M,4:16:23
10006,Frederick Vasquez,M,4:16:23
10007,Benjamin Sarno,M,4:16:24
10008,Brigid Regan,F,4:16:24
10009,Sarah Katz,F,4:16:24
10010,Stephen Turbek,M,4:16:24
10011,Alana Golubinski,F,4:16:25
10012,Karolina Krauze,F,4:16:25
10013,Hailey Stout,F,4:16:25
10014,Nicole Vassos,F,4:16:25
10015,Valerie Mondiello,F,4:16:26
10016,Doug Hartman,M,4:16:26
10017,Eddie Soto,M,4:16:26
10018,Jennifer Kriesche,F,4:16:27
10019,Ralph Ayala,M,4:16:27
10020,Kevin Duane,M,4:16:27
10021,Clint Sanders,M,4:16:28
10022,Kate Landry,F,4:16:28
10023,Jocelyn Schwartz,F,4:16:28
10024,Daniel Katz,M,4:16:28
10025,Deans Charbal,M,4:16:29
10026,Bianca Svensson,F,4:16:29
10027,Bastien Nguyen,M,4:16:30
10028,Juan Martinez,M,4:16:31
10029,Jason Brod,M,4:16:31
10030,Jillian Gumbel,F,4:16:31
10031,Victoria Maya,F,4:16:33
10032,Mario Espinoza,M,4:16:33
10033,Estefania Velasquez,F,4:16:33
10034,Rachel LeBarron,F,4:16:33
10035,Ian Schneider,M,4:16:33
10036,Delaney Callaghan,F,4:16:34
10038,Jason Huber,M,4:16:34
10037,Jay Masten,M,4:16:34
10039,Ashley Stevenson,F,4:16:34
10040,Katie Pfohl,F,4:16:36
10041,Michael Agins,M,4:16:36
10042,Gabrielle Lagana,F,4:16:36
10043,Erick Fletes,M,4:16:37
10044,Shannon Donnick,F,4:16:37
10045,Jeremy Terr,M,4:16:37
10046,Michael Giovacchini,M,4:16:38
10047,Claudia Willen,F,4:16:38
10048,Atalia Horenshtien,F,4:16:38
10049,Carlos Pardo,M,4:16:38
10050,Nicholas Kozlov,M,4:16:38
10051,Susan Rheingold,F,4:16:38
10052,Emily Matthews,F,4:16:38
10053,Brian Vasandani,M,4:16:38
10054,Eszter Friedman,F,4:16:38
10055,Amit Gutin,M,4:16:39
10056,Heather Kutler,F,4:16:39
10057,Sanjay Shirke,M,4:16:39
10058,Madeleine Burns,F,4:16:40
10059,Ryan Robey,M,4:16:40
10060,Patricia Almonte,F,4:16:41
10061,Elena Solazzo,F,4:16:41
10062,Pallavi Shinde,F,4:16:42
10063,Meg Pallotta,F,4:16:42
10064,Martin Trillo,M,4:16:42
10065,Marshall James,M,4:16:42
10066,Catherine Gill,F,4:16:43
10067,Joseph Martinelli,M,4:16:43
10068,Kelsey Lambert,F,4:16:43
10069,Joshua Sotsky,M,4:16:43
10070,Guoan He,M,4:16:43
10071,Dror Guzman,M,4:16:44
10072,Joe Mulford,M,4:16:44
10073,Bonnie Song,F,4:16:44
10074,Matthew Kavanaugh,M,4:16:44
10075,Felix Niedermann,M,4:16:45
10076,Brianna Allen,F,4:16:46
10077,Laurie Ruegamer,F,4:16:46
10078,Milosz Nowaczyk,M,4:16:46
10079,Mohammed El Amine Djellal,M,4:16:47
10080,Richard Kisson,M,4:16:47
10081,Luis Buitrago,M,4:16:47
10082,Betsy Goldin,F,4:16:47
10083,Sophia Gulati,F,4:16:48
10084,Allison Wong,F,4:16:48
10085,Fabian Nestor Guiducci,M,4:16:48
10086,Megan Cooper,F,4:16:49
10087,Felicia Wondolowski,F,4:16:49
10088,Isabelle Paradis,F,4:16:49
10089,Eliana Anguita,F,4:16:49
10090,Jasmine Loukola,F,4:16:49
10091,Josh Greenspan,M,4:16:50
10092,Joshua Lewis,M,4:16:50
10093,Juan Miguel Fernandez,M,4:16:51
10094,Miguel Fernandez Klose,M,4:16:52
10095,Hollis Heimbouch,F,4:16:52
10096,Annie Chestnut,F,4:16:52
10097,Jeffrey Hersh,M,4:16:53
10098,Elizabeth Raymond,F,4:16:54
10099,Christopher Sanchez,M,4:16:54
10100,Stephen Forneris,M,4:16:54
10101,Brendan Swan,M,4:16:55
10102,Gautam Narang,M,4:16:55
10103,Paul Kundarewich,M,4:16:55
10104,John Reynolds,M,4:16:55
10105,Sanjana Dhindsa,F,4:16:55
10106,Dennis Smith,M,4:16:55
10107,Fernando Zarauz,M,4:16:56
10108,Jaime Chien,F,4:16:56
10109,Mercedes Marquina,F,4:16:56
10110,Elina Stoffel,M,4:16:56
10111,Joseph Portelli,M,4:16:57
10112,Celeste Erlander,F,4:16:59
10113,Ileana Campos,F,4:17:00
10114,John Kenny,M,4:17:00
10115,James Alexander,M,4:17:00
10116,William Ropes,M,4:17:01
10117,John Bousum,M,4:17:02
10118,Manuel Marquina,M,4:17:02
10119,Aaron Allen,M,4:17:02
10120,Jose Munoz Zapata,M,4:17:02
10121,Eric Felsten,M,4:17:03
10122,CathyLee McNeill,F,4:17:03
10123,Michelle Chang,F,4:17:03
10124,Amber Fatone Mack,F,4:17:03
10125,Emily Weissmann,F,4:17:04
10126,Dee Vogt,F,4:17:04
10127,Amilcar Gomes,M,4:17:04
10128,Steve Dreher,M,4:17:04
10129,William Tyree,M,4:17:04
10130,Daniel Glass,M,4:17:05
10131,John Walsh,M,4:17:05
10132,Taylor Weeks,F,4:17:05
10133,Kai Ng,M,4:17:05
10134,Minhua Lu,F,4:17:06
10135,Sharon Armstrong,F,4:17:06
10136,Ethan Leichter,M,4:17:06
10137,Robert Munley,M,4:17:07
10138,Norman Chamusah,M,4:17:07
10139,Nelson Anaya,M,4:17:08
10140,Jason Ryu,M,4:17:09
10141,Eric Chan,M,4:17:09
10142,Anthony Newcomb,M,4:17:09
10143,Roger Alvarado,M,4:17:10
10144,Lisa Stone,F,4:17:10
10145,Jennifer Blalock,F,4:17:10
10146,Qing Li,F,4:17:11
10147,Justin Strauss,M,4:17:11
10148,Kelsey Johnson,F,4:17:11
10149,Imma Achilike,F,4:17:11
10150,Cormac McOsker,M,4:17:11
10152,Devon Rothman,M,4:17:12
10151,Stuart Schear,M,4:17:12
10153,Varun Gupta,M,4:17:13
10154,Anthony Solesi,M,4:17:13
10155,Benedict Lewis,M,4:17:13
10156,Antonio Flores Angeles,M,4:17:13
10157,Silvia Garcia,F,4:17:13
10158,Kate Beispel,F,4:17:14
10159,Melissa Doney,F,4:17:14
10160,Emily Hespeler,F,4:17:14
10161,Gopal Dhyani,M,4:17:15
10162,Eric Rayvid,M,4:17:16
10163,Matt Russell,M,4:17:16
10164,Robert Johnston,M,4:17:16
10165,Sonya Langsdorf,F,4:17:17
10166,Marco Oleari,M,4:17:17
10167,Zach Edwards,M,4:17:18
10168,Andrea Ortega,F,4:17:18
10169,Nicolas Dumont,M,4:17:18
10170,Sione Butters,F,4:17:19
10171,Carlos Brito,M,4:17:19
10172,Kelly O'Shea,F,4:17:20
10173,Conrad Gorny,M,4:17:20
10174,Mark McNulty,M,4:17:20
10175,Edward Eisler,M,4:17:20
10176,Lindsey Loyd,F,4:17:21
10177,Tracie Sundack,F,4:17:22
10178,Jenna Diaco,F,4:17:22
10179,Ripton Rosen,M,4:17:22
10180,Sheila Moran,F,4:17:23
10181,Faye Chao,F,4:17:23
10182,Tate Ichiki,F,4:17:23
10183,Taylor Gattinella,F,4:17:23
10184,Casey Arnold,F,4:17:24
10185,Danny Jordan,M,4:17:25
10186,Thomas Brown,M,4:17:25
10187,Kevin Ewoldt,M,4:17:25
10188,Aron Bradford,M,4:17:25
10189,Joseph Bunge,M,4:17:25
10190,Mary Trigger,F,4:17:26
10191,Jt Kirk,M,4:17:26
10192,Myriam Retchkiman,F,4:17:27
10193,Meghan Byrne,F,4:17:27
10194,Hugues O'Csay,M,4:17:27
10195,Lillian Granger,F,4:17:28
10196,Diane Peterson,F,4:17:28
10197,Chris Krutzler,M,4:17:28
10198,Daniel O'Sullivan,M,4:17:29
10199,Jack Keogh,M,4:17:29
10200,Timothy De Ridder,M,4:17:30
10201,Cynthia Rothschild,F,4:17:30
10202,Taylor Myers,F,4:17:30
10203,Marion Croze,F,4:17:30
10204,Satyendra Sharma,M,4:17:31
10205,J. Burke Miller,M,4:17:31
10206,Lauren Lee,F,4:17:31
10207,Sara Zutter,F,4:17:31
10208,Michael Massey,M,4:17:32
10209,Radislav Banar,M,4:17:32
10210,Curt Clausen,M,4:17:33
10211,Thomas Furnari,M,4:17:34
10212,Jen Charmatz,F,4:17:34
10213,Mark Pilla,M,4:17:34
10214,Carlos Garcia,M,4:17:34
10215,Elizabeth Bielen,F,4:17:34
10216,Kristen Kubilus,F,4:17:35
10217,Carter Bielen,M,4:17:35
10218,Gavin Lippman,M,4:17:35
10219,Casey Lynch,F,4:17:36
10220,Erin Reilly,F,4:17:36
10221,John Riddle,M,4:17:36
10222,Deana Nelson,F,4:17:37
10223,George Linitz,M,4:17:37
10224,Carlos Martinez,M,4:17:37
10225,Monika Fuchsgruber,F,4:17:37
10226,Carolyn Bairrington,F,4:17:37
10227,Timothy Phillips,M,4:17:37
10228,Jeffrey Jordan,M,4:17:38
10229,Mitchell Cook,M,4:17:38
10230,Anne Yardis,F,4:17:38
10231,Angela Katzer,F,4:17:38
10232,Kristen Fried,F,4:17:39
10233,Jessica DAmato,F,4:17:39
10234,Bruce Haselden,M,4:17:39
10235,Leslie Gold,F,4:17:39
10236,Aram Barikian,M,4:17:39
10237,Angelica Carrion Ferraez,F,4:17:40
10238,Haylee Newton,F,4:17:40
10239,Patrick Thomas,M,4:17:41
10240,Stanley Xue,M,4:17:41
10241,Simonia Piccione,F,4:17:41
10242,Darcy Ford,F,4:17:41
10243,Neiva Ribeiro,F,4:17:41
10244,Daniel Juan Langier,M,4:17:42
10245,Matthew Gray,M,4:17:42
10246,Marisa Jaime,F,4:17:42
10247,Bruce Crain,M,4:17:42
10248,Eric Carrera,M,4:17:43
10249,Elizabeth Tromans,F,4:17:43
10250,Tom Dubin,M,4:17:44
10251,Maxime Elkolali,M,4:17:44
10252,Nicolas Corda,M,4:17:44
10253,Concetta Brusco,F,4:17:45
10254,Kathryn Sikorski,F,4:17:46
10255,William Wong,M,4:17:46
10256,Catherine Currie,F,4:17:46
10257,Kirk Lacko,M,4:17:46
10258,Michael Moulsoff,M,4:17:47
10259,Katie Heneghan,F,4:17:47
10260,Alaina Belanger,F,4:17:48
10261,Maggie Irvin,F,4:17:48
10262,Jan Kihm,F,4:17:48
10263,David Loewy,M,4:17:49
10264,Cheyne Rocha-Rinere,M,4:17:50
10265,Nicole Richard,F,4:17:51
10266,Kristen Saitta,F,4:17:51
10267,Sarah Brannan,F,4:17:51
10268,David Sun,M,4:17:51
